REGION_NAME,STATE/REGION,NAICS,NAICS_LDESC,LEVEL,YEAR,GDP,EST_POP
Oklahoma,OK,..1,Private industries,1,2016,152883100000.0,3928143
Oklahoma,OK,11,"Agriculture, forestry, fishing and hunting",2,2016,2477500000.0,3928143
Oklahoma,OK,111-112,Farms,3,2016,2218800000.0,3928143
Oklahoma,OK,113-115,"Forestry, fishing, and related activities",3,2016,258700000.0,3928143
Oklahoma,OK,21,"Mining, quarrying, and oil and gas extraction",2,2016,17361300000.0,3928143
Oklahoma,OK,211,Oil and gas extraction,3,2016,14684500000.0,3928143
Oklahoma,OK,212,Mining (except oil and gas),3,2016,367100000.0,3928143
Oklahoma,OK,213,Support activities for mining,3,2016,2309600000.0,3928143
Oklahoma,OK,22,Utilities,2,2016,4087200000.0,3928143
Oklahoma,OK,23,Construction,2,2016,7168800000.0,3928143
Oklahoma,OK,31-33,Manufacturing,2,2016,15416600000.0,3928143
Oklahoma,OK,"321,327-339",Durable goods manufacturing,0,2016,9336800000.0,3928143
Oklahoma,OK,321,Wood product manufacturing,3,2016,263899999.99999997,3928143
Oklahoma,OK,327,Nonmetallic mineral product manufacturing,3,2016,1028900000.0000001,3928143
Oklahoma,OK,331,Primary metal manufacturing,3,2016,299800000.0,3928143
Oklahoma,OK,332,Fabricated metal product manufacturing,3,2016,2038600000.0,3928143
Oklahoma,OK,333,Machinery manufacturing,3,2016,2635800000.0,3928143
Oklahoma,OK,334,Computer and electronic product manufacturing,3,2016,522900000.0,3928143
Oklahoma,OK,335,"Electrical equipment, appliance, and component manufacturing",3,2016,330100000.0,3928143
Oklahoma,OK,3361-3363,"Motor vehicles, bodies and trailers, and parts manufacturing",4,2016,712400000.0,3928143
Oklahoma,OK,"3364-3466,3369",Other transportation equipment manufacturing,4,2016,1109800000.0,3928143
Oklahoma,OK,337,Furniture and related product manufacturing,3,2016,127100000.0,3928143
Oklahoma,OK,339,Miscellaneous manufacturing,3,2016,267399999.99999997,3928143
Oklahoma,OK,"311-316,322-326",Nondurable goods manufacturing,0,2016,6079800000.0,3928143
Oklahoma,OK,311-312,Food and beverage and tobacco product manufacturing,3,2016,2105900000.0,3928143
Oklahoma,OK,313-314,Textile mills and textile product mills,3,2016,53000000.0,3928143
Oklahoma,OK,315-316,"Apparel, leather, and allied product manufacturing",3,2016,50600000.0,3928143
Oklahoma,OK,322,Paper manufacturing,3,2016,760700000.0,3928143
Oklahoma,OK,323,Printing and related support activities,3,2016,156700000.0,3928143
Oklahoma,OK,324,Petroleum and coal products manufacturing,3,2016,1062000000.0,3928143
Oklahoma,OK,325,Chemical manufacturing,3,2016,788000000.0,3928143
Oklahoma,OK,326,Plastics and rubber products manufacturing,3,2016,1102800000.0,3928143
Oklahoma,OK,42,Wholesale trade,2,2016,9712900000.0,3928143
Oklahoma,OK,44-45,Retail trade,2,2016,11478300000.0,3928143
Oklahoma,OK,48-49,Transportation and warehousing,2,2016,12267600000.0,3928143
Oklahoma,OK,481,Air transportation,3,2016,918200000.0,3928143
Oklahoma,OK,482,Rail transportation,3,2016,809800000.0,3928143
Oklahoma,OK,483,Water transportation,3,2016,100000.0,3928143
Oklahoma,OK,484,Truck transportation,3,2016,2150700000.0,3928143
Oklahoma,OK,485,Transit and ground passenger transportation,3,2016,71700000.0,3928143
Oklahoma,OK,486,Pipeline transportation,3,2016,6816100000.0,3928143
Oklahoma,OK,"487-488,492",Other transportation and support activities,3,2016,948700000.0,3928143
Oklahoma,OK,493,Warehousing and storage,3,2016,552400000.0,3928143
Oklahoma,OK,51,Information,2,2016,5301600000.0,3928143
Oklahoma,OK,511,Publishing industries (except Internet),3,2016,1180900000.0,3928143
Oklahoma,OK,512,Motion picture and sound recording industries,3,2016,136100000.0,3928143
Oklahoma,OK,515-517,Broadcasting (except Internet) and telecommunications,3,2016,3605000000.0,3928143
Oklahoma,OK,518-519,"Data processing, hosting, and other information services",3,2016,379500000.0,3928143
Oklahoma,OK,"52,53","Finance, insurance, real estate, rental, and leasing",0,2016,26994500000.0,3928143
Oklahoma,OK,52,Finance and insurance,2,2016,7744000000.0,3928143
Oklahoma,OK,521-522,"Monetary Authorities- central bank, credit intermediation, and related services",3,2016,3403100000.0,3928143
Oklahoma,OK,523,"Securities, commodity contracts, and other financial investments and related activities",3,2016,645700000.0,3928143
Oklahoma,OK,524,Insurance carriers and related activities,3,2016,3655400000.0,3928143
Oklahoma,OK,525,"Funds, trusts, and other financial vehicles",3,2016,39800000.0,3928143
Oklahoma,OK,53,Real estate and rental and leasing,2,2016,19250500000.0,3928143
Oklahoma,OK,531,Real estate,3,2016,17141900000.000002,3928143
Oklahoma,OK,532-533,Rental and leasing services and lessors of nonfinancial intangible assets,3,2016,2108600000.0,3928143
Oklahoma,OK,"54,55,56",Professional and business services,0,2016,15219000000.0,3928143
Oklahoma,OK,54,"Professional, scientific, and technical services",2,2016,7679100000.0,3928143
Oklahoma,OK,5411,Legal services,4,2016,1686200000.0,3928143
Oklahoma,OK,5415,Computer systems design and related services,4,2016,931600000.0,3928143
Oklahoma,OK,"5412-5414,5416-5419","Miscellaneous professional, scientific, and technical services",4,2016,5061300000.0,3928143
Oklahoma,OK,55,Management of companies and enterprises,2,2016,2190100000.0,3928143
Oklahoma,OK,56,Administrative and support and waste management and remediation services,2,2016,5349800000.0,3928143
Oklahoma,OK,561,Administrative and support services,3,2016,5017600000.0,3928143
Oklahoma,OK,562,Waste management and remediation services,3,2016,332200000.0,3928143
Oklahoma,OK,"61,62","Educational services, health care, and social assistance",0,2016,14886600000.0,3928143
Oklahoma,OK,61,Educational services,2,2016,1162300000.0,3928143
Oklahoma,OK,62,Health care and social assistance,2,2016,13724400000.0,3928143
Oklahoma,OK,621,Ambulatory health care services,3,2016,6804500000.0,3928143
Oklahoma,OK,622,Hospitals,3,2016,4527300000.0,3928143
Oklahoma,OK,623,Nursing and residential care facilities,3,2016,1327400000.0,3928143
Oklahoma,OK,624,Social assistance,3,2016,1065200000.0,3928143
Oklahoma,OK,"71,72","Arts, entertainment, recreation, accommodation, and food services",0,2016,6468400000.0,3928143
Oklahoma,OK,71,"Arts, entertainment, and recreation",2,2016,1216600000.0,3928143
Oklahoma,OK,711-712,"Performing arts, spectator sports, museums, and related activities",3,2016,536799999.99999994,3928143
Oklahoma,OK,713,"Amusement, gambling, and recreation industries",3,2016,679800000.0,3928143
Oklahoma,OK,72,Accommodation and food services,2,2016,5251800000.0,3928143
Oklahoma,OK,721,Accommodation,3,2016,841200000.0,3928143
Oklahoma,OK,722,Food services and drinking places,3,2016,4410600000.0,3928143
Oklahoma,OK,81,Other services (except government and government enterprises),2,2016,4042800000.0,3928143
Oklahoma,OK,92,Government and government enterprises,2,2016,29355700000.0,3928143
Oklahoma,OK,..2,Federal civilian,1,2016,5731800000.0,3928143
Oklahoma,OK,..3,Military,1,2016,2643800000.0,3928143
Oklahoma,OK,..4,State and local,1,2016,20980100000.0,3928143
Oklahoma,OK,"11,21",Natural resources and mining,0,2016,19838800000.0,3928143
Oklahoma,OK,"42,44-45",Trade,0,2016,21191300000.0,3928143
Oklahoma,OK,"22,48-49",Transportation and utilities,0,2016,16354800000.0,3928143
Oklahoma,OK,"31-33,51",Manufacturing and information,0,2016,20718100000.0,3928143
Oklahoma,OK,..5,Private goods-producing industries 2/,1,2016,42424100000.0,3928143
Oklahoma,OK,..6,Private services-providing industries 3/,1,2016,110458900000.0,3928143
Oregon,OR,..0,All industry total,1,2016,211782400000.0,4093271
Oregon,OR,..1,Private industries,1,2016,183951800000.0,4093271
Oregon,OR,11,"Agriculture, forestry, fishing and hunting",2,2016,4185500000.0,4093271
Oregon,OR,111-112,Farms,3,2016,2561400000.0,4093271
Oregon,OR,113-115,"Forestry, fishing, and related activities",3,2016,1624100000.0,4093271
Oregon,OR,21,"Mining, quarrying, and oil and gas extraction",2,2016,232600000.0,4093271
Oregon,OR,211,Oil and gas extraction,3,2016,800000.0,4093271
Oregon,OR,212,Mining (except oil and gas),3,2016,222700000.0,4093271
Oregon,OR,213,Support activities for mining,3,2016,9100000.0,4093271
Oregon,OR,22,Utilities,2,2016,2892500000.0,4093271
Oregon,OR,23,Construction,2,2016,8926600000.0,4093271
Oregon,OR,31-33,Manufacturing,2,2016,29039000000.0,4093271
Oregon,OR,"321,327-339",Durable goods manufacturing,0,2016,23028200000.0,4093271
Oregon,OR,321,Wood product manufacturing,3,2016,2096900000.0,4093271
Oregon,OR,327,Nonmetallic mineral product manufacturing,3,2016,596700000.0,4093271
Oregon,OR,331,Primary metal manufacturing,3,2016,1410800000.0,4093271
Oregon,OR,332,Fabricated metal product manufacturing,3,2016,1458300000.0,4093271
Oregon,OR,333,Machinery manufacturing,3,2016,1555300000.0,4093271
Oregon,OR,334,Computer and electronic product manufacturing,3,2016,13074500000.0,4093271
Oregon,OR,335,"Electrical equipment, appliance, and component manufacturing",3,2016,432800000.0,4093271
Oregon,OR,3361-3363,"Motor vehicles, bodies and trailers, and parts manufacturing",4,2016,564400000.0,4093271
Oregon,OR,"3364-3466,3369",Other transportation equipment manufacturing,4,2016,755600000.0,4093271
Oregon,OR,337,Furniture and related product manufacturing,3,2016,467300000.0,4093271
Oregon,OR,339,Miscellaneous manufacturing,3,2016,615600000.0,4093271
Oregon,OR,"311-316,322-326",Nondurable goods manufacturing,0,2016,6010800000.0,4093271
Oregon,OR,311-312,Food and beverage and tobacco product manufacturing,3,2016,3211300000.0,4093271
Oregon,OR,313-314,Textile mills and textile product mills,3,2016,70400000.0,4093271
Oregon,OR,315-316,"Apparel, leather, and allied product manufacturing",3,2016,108500000.0,4093271
Oregon,OR,322,Paper manufacturing,3,2016,811700000.0,4093271
Oregon,OR,323,Printing and related support activities,3,2016,439600000.0,4093271
Oregon,OR,324,Petroleum and coal products manufacturing,3,2016,142500000.0,4093271
Oregon,OR,325,Chemical manufacturing,3,2016,751000000.0,4093271
Oregon,OR,326,Plastics and rubber products manufacturing,3,2016,475800000.0,4093271
Oregon,OR,42,Wholesale trade,2,2016,11917900000.0,4093271
Oregon,OR,44-45,Retail trade,2,2016,11894600000.0,4093271
Oregon,OR,48-49,Transportation and warehousing,2,2016,6365000000.0,4093271
Oregon,OR,481,Air transportation,3,2016,1294500000.0,4093271
Oregon,OR,482,Rail transportation,3,2016,413500000.0,4093271
Oregon,OR,483,Water transportation,3,2016,104300000.0,4093271
Oregon,OR,484,Truck transportation,3,2016,2167000000.0,4093271
Oregon,OR,485,Transit and ground passenger transportation,3,2016,494100000.0,4093271
Oregon,OR,486,Pipeline transportation,3,2016,23200000.0,4093271
Oregon,OR,"487-488,492",Other transportation and support activities,3,2016,1385200000.0,4093271
Oregon,OR,493,Warehousing and storage,3,2016,483300000.0,4093271
Oregon,OR,51,Information,2,2016,7428700000.0,4093271
Oregon,OR,511,Publishing industries (except Internet),3,2016,3375600000.0,4093271
Oregon,OR,512,Motion picture and sound recording industries,3,2016,597700000.0,4093271
Oregon,OR,515-517,Broadcasting (except Internet) and telecommunications,3,2016,1924700000.0,4093271
Oregon,OR,518-519,"Data processing, hosting, and other information services",3,2016,1530700000.0,4093271
Oregon,OR,"52,53","Finance, insurance, real estate, rental, and leasing",0,2016,40905900000.0,4093271
Oregon,OR,52,Finance and insurance,2,2016,10529300000.0,4093271
Oregon,OR,521-522,"Monetary Authorities- central bank, credit intermediation, and related services",3,2016,3874300000.0,4093271
Oregon,OR,523,"Securities, commodity contracts, and other financial investments and related activities",3,2016,975800000.0,4093271
Oregon,OR,524,Insurance carriers and related activities,3,2016,5671000000.0,4093271
Oregon,OR,525,"Funds, trusts, and other financial vehicles",3,2016,8199999.999999999,4093271
Oregon,OR,53,Real estate and rental and leasing,2,2016,30376600000.0,4093271
Oregon,OR,531,Real estate,3,2016,27720100000.0,4093271
Oregon,OR,532-533,Rental and leasing services and lessors of nonfinancial intangible assets,3,2016,2656500000.0,4093271
Oregon,OR,"54,55,56",Professional and business services,0,2016,25241100000.0,4093271
Oregon,OR,54,"Professional, scientific, and technical services",2,2016,12279300000.0,4093271
Oregon,OR,5411,Legal services,4,2016,1913300000.0,4093271
Oregon,OR,5415,Computer systems design and related services,4,2016,2414700000.0,4093271
Oregon,OR,"5412-5414,5416-5419","Miscellaneous professional, scientific, and technical services",4,2016,7951200000.0,4093271
Oregon,OR,55,Management of companies and enterprises,2,2016,7092000000.0,4093271
Oregon,OR,56,Administrative and support and waste management and remediation services,2,2016,5869800000.0,4093271
Oregon,OR,561,Administrative and support services,3,2016,5290700000.0,4093271
Oregon,OR,562,Waste management and remediation services,3,2016,579100000.0,4093271
Oregon,OR,"61,62","Educational services, health care, and social assistance",0,2016,20880300000.0,4093271
Oregon,OR,61,Educational services,2,2016,2084199999.9999998,4093271
Oregon,OR,62,Health care and social assistance,2,2016,18796100000.0,4093271
Oregon,OR,621,Ambulatory health care services,3,2016,8985200000.0,4093271
Oregon,OR,622,Hospitals,3,2016,5853200000.0,4093271
Oregon,OR,623,Nursing and residential care facilities,3,2016,2050199999.9999998,4093271
Oregon,OR,624,Social assistance,3,2016,1907400000.0,4093271
Oregon,OR,"71,72","Arts, entertainment, recreation, accommodation, and food services",0,2016,9143100000.0,4093271
Oregon,OR,71,"Arts, entertainment, and recreation",2,2016,1903900000.0,4093271
Oregon,OR,711-712,"Performing arts, spectator sports, museums, and related activities",3,2016,1053800000.0,4093271
Oregon,OR,713,"Amusement, gambling, and recreation industries",3,2016,850100000.0,4093271
Oregon,OR,72,Accommodation and food services,2,2016,7239200000.0,4093271
Oregon,OR,721,Accommodation,3,2016,1949800000.0,4093271
Oregon,OR,722,Food services and drinking places,3,2016,5289400000.0,4093271
Oregon,OR,81,Other services (except government and government enterprises),2,2016,4898800000.0,4093271
Oregon,OR,92,Government and government enterprises,2,2016,27830500000.0,4093271
Oregon,OR,..2,Federal civilian,1,2016,4247600000.0000005,4093271
Oregon,OR,..3,Military,1,2016,636000000.0,4093271
Oregon,OR,..4,State and local,1,2016,22946900000.0,4093271
Oregon,OR,"11,21",Natural resources and mining,0,2016,4418100000.0,4093271
Oregon,OR,"42,44-45",Trade,0,2016,23812600000.0,4093271
Oregon,OR,"22,48-49",Transportation and utilities,0,2016,9257500000.0,4093271
Oregon,OR,"31-33,51",Manufacturing and information,0,2016,36467700000.0,4093271
Oregon,OR,..5,Private goods-producing industries 2/,1,2016,42383800000.0,4093271
Oregon,OR,..6,Private services-providing industries 3/,1,2016,141568100000.0,4093271
Pennsylvania,PA,..0,All industry total,1,2016,733165900000.0,12788468
Pennsylvania,PA,..1,Private industries,1,2016,660824200000.0,12788468
Pennsylvania,PA,11,"Agriculture, forestry, fishing and hunting",2,2016,2978600000.0,12788468
Pennsylvania,PA,111-112,Farms,3,2016,2212400000.0,12788468
Pennsylvania,PA,113-115,"Forestry, fishing, and related activities",3,2016,766300000.0,12788468
Pennsylvania,PA,21,"Mining, quarrying, and oil and gas extraction",2,2016,7915400000.0,12788468
Pennsylvania,PA,211,Oil and gas extraction,3,2016,4404000000.0,12788468
Pennsylvania,PA,212,Mining (except oil and gas),3,2016,2076600000.0,12788468
Pennsylvania,PA,213,Support activities for mining,3,2016,1434800000.0,12788468
Pennsylvania,PA,22,Utilities,2,2016,12773800000.0,12788468
Pennsylvania,PA,23,Construction,2,2016,28198300000.0,12788468
Pennsylvania,PA,31-33,Manufacturing,2,2016,83091200000.0,12788468
Pennsylvania,PA,"321,327-339",Durable goods manufacturing,0,2016,39144100000.0,12788468
Pennsylvania,PA,321,Wood product manufacturing,3,2016,1716300000.0,12788468
Pennsylvania,PA,327,Nonmetallic mineral product manufacturing,3,2016,2759700000.0,12788468
Pennsylvania,PA,331,Primary metal manufacturing,3,2016,4956200000.0,12788468
Pennsylvania,PA,332,Fabricated metal product manufacturing,3,2016,7130500000.0,12788468
Pennsylvania,PA,333,Machinery manufacturing,3,2016,5030000000.0,12788468
Pennsylvania,PA,334,Computer and electronic product manufacturing,3,2016,4656100000.0,12788468
Pennsylvania,PA,335,"Electrical equipment, appliance, and component manufacturing",3,2016,3438100000.0,12788468
Pennsylvania,PA,3361-3363,"Motor vehicles, bodies and trailers, and parts manufacturing",4,2016,1891500000.0,12788468
Pennsylvania,PA,"3364-3466,3369",Other transportation equipment manufacturing,4,2016,2886200000.0,12788468
Pennsylvania,PA,337,Furniture and related product manufacturing,3,2016,1343700000.0,12788468
Pennsylvania,PA,339,Miscellaneous manufacturing,3,2016,3335700000.0,12788468
Pennsylvania,PA,"311-316,322-326",Nondurable goods manufacturing,0,2016,43947100000.0,12788468
Pennsylvania,PA,311-312,Food and beverage and tobacco product manufacturing,3,2016,10735700000.0,12788468
Pennsylvania,PA,313-314,Textile mills and textile product mills,3,2016,480300000.0,12788468
Pennsylvania,PA,315-316,"Apparel, leather, and allied product manufacturing",3,2016,258100000.00000003,12788468
Pennsylvania,PA,322,Paper manufacturing,3,2016,4159600000.0000005,12788468
Pennsylvania,PA,323,Printing and related support activities,3,2016,2426100000.0,12788468
Pennsylvania,PA,324,Petroleum and coal products manufacturing,3,2016,3539000000.0,12788468
Pennsylvania,PA,325,Chemical manufacturing,3,2016,17665900000.0,12788468
Pennsylvania,PA,326,Plastics and rubber products manufacturing,3,2016,4682300000.0,12788468
Pennsylvania,PA,42,Wholesale trade,2,2016,42171400000.0,12788468
Pennsylvania,PA,44-45,Retail trade,2,2016,39893600000.0,12788468
Pennsylvania,PA,48-49,Transportation and warehousing,2,2016,27044800000.0,12788468
Pennsylvania,PA,481,Air transportation,3,2016,2796000000.0,12788468
Pennsylvania,PA,482,Rail transportation,3,2016,1425900000.0,12788468
Pennsylvania,PA,483,Water transportation,3,2016,97400000.0,12788468
Pennsylvania,PA,484,Truck transportation,3,2016,7450800000.0,12788468
Pennsylvania,PA,485,Transit and ground passenger transportation,3,2016,1736400000.0,12788468
Pennsylvania,PA,486,Pipeline transportation,3,2016,5414000000.0,12788468
Pennsylvania,PA,"487-488,492",Other transportation and support activities,3,2016,3444800000.0,12788468
Pennsylvania,PA,493,Warehousing and storage,3,2016,4679400000.0,12788468
Pennsylvania,PA,51,Information,2,2016,50672300000.0,12788468
Pennsylvania,PA,511,Publishing industries (except Internet),3,2016,4985500000.0,12788468
Pennsylvania,PA,512,Motion picture and sound recording industries,3,2016,1241000000.0,12788468
Pennsylvania,PA,515-517,Broadcasting (except Internet) and telecommunications,3,2016,40963300000.0,12788468
Pennsylvania,PA,518-519,"Data processing, hosting, and other information services",3,2016,3482400000.0,12788468
Pennsylvania,PA,"52,53","Finance, insurance, real estate, rental, and leasing",0,2016,142224100000.0,12788468
Pennsylvania,PA,52,Finance and insurance,2,2016,50543900000.0,12788468
Pennsylvania,PA,521-522,"Monetary Authorities- central bank, credit intermediation, and related services",3,2016,13356800000.0,12788468
Pennsylvania,PA,523,"Securities, commodity contracts, and other financial investments and related activities",3,2016,8072000000.0,12788468
Pennsylvania,PA,524,Insurance carriers and related activities,3,2016,28989700000.0,12788468
Pennsylvania,PA,525,"Funds, trusts, and other financial vehicles",3,2016,125400000.0,12788468
Pennsylvania,PA,53,Real estate and rental and leasing,2,2016,91680200000.0,12788468
Pennsylvania,PA,531,Real estate,3,2016,83962700000.0,12788468
Pennsylvania,PA,532-533,Rental and leasing services and lessors of nonfinancial intangible assets,3,2016,7717500000.0,12788468
Pennsylvania,PA,"54,55,56",Professional and business services,0,2016,93624600000.0,12788468
Pennsylvania,PA,54,"Professional, scientific, and technical services",2,2016,53340700000.0,12788468
Pennsylvania,PA,5411,Legal services,4,2016,11747800000.0,12788468
Pennsylvania,PA,5415,Computer systems design and related services,4,2016,9976100000.0,12788468
Pennsylvania,PA,"5412-5414,5416-5419","Miscellaneous professional, scientific, and technical services",4,2016,31616800000.0,12788468
Pennsylvania,PA,55,Management of companies and enterprises,2,2016,22413500000.0,12788468
Pennsylvania,PA,56,Administrative and support and waste management and remediation services,2,2016,17870400000.0,12788468
Pennsylvania,PA,561,Administrative and support services,3,2016,15972400000.0,12788468
Pennsylvania,PA,562,Waste management and remediation services,3,2016,1897900000.0,12788468
Pennsylvania,PA,"61,62","Educational services, health care, and social assistance",0,2016,88266700000.0,12788468
Pennsylvania,PA,61,Educational services,2,2016,17878700000.0,12788468
Pennsylvania,PA,62,Health care and social assistance,2,2016,70388000000.0,12788468
Pennsylvania,PA,621,Ambulatory health care services,3,2016,31041200000.0,12788468
Pennsylvania,PA,622,Hospitals,3,2016,24181100000.0,12788468
Pennsylvania,PA,623,Nursing and residential care facilities,3,2016,8901000000.0,12788468
Pennsylvania,PA,624,Social assistance,3,2016,6264700000.0,12788468
Pennsylvania,PA,"71,72","Arts, entertainment, recreation, accommodation, and food services",0,2016,25563000000.0,12788468
Pennsylvania,PA,71,"Arts, entertainment, and recreation",2,2016,8311200000.000001,12788468
Pennsylvania,PA,711-712,"Performing arts, spectator sports, museums, and related activities",3,2016,5025800000.0,12788468
Pennsylvania,PA,713,"Amusement, gambling, and recreation industries",3,2016,3285400000.0,12788468
Pennsylvania,PA,72,Accommodation and food services,2,2016,17251800000.0,12788468
Pennsylvania,PA,721,Accommodation,3,2016,3900200000.0,12788468
Pennsylvania,PA,722,Food services and drinking places,3,2016,13351600000.0,12788468
Pennsylvania,PA,81,Other services (except government and government enterprises),2,2016,16406400000.000002,12788468
Pennsylvania,PA,92,Government and government enterprises,2,2016,72341700000.0,12788468
Pennsylvania,PA,..2,Federal civilian,1,2016,13883600000.0,12788468
Pennsylvania,PA,..3,Military,1,2016,2965400000.0,12788468
Pennsylvania,PA,..4,State and local,1,2016,55492700000.0,12788468
Pennsylvania,PA,"11,21",Natural resources and mining,0,2016,10894000000.0,12788468
Pennsylvania,PA,"42,44-45",Trade,0,2016,82065000000.0,12788468
Pennsylvania,PA,"22,48-49",Transportation and utilities,0,2016,39818600000.0,12788468
Pennsylvania,PA,"31-33,51",Manufacturing and information,0,2016,133763400000.0,12788468
Pennsylvania,PA,..5,Private goods-producing industries 2/,1,2016,122183600000.0,12788468
Pennsylvania,PA,..6,Private services-providing industries 3/,1,2016,538640699999.99994,12788468
Rhode Island,RI,..0,All industry total,1,2016,57714600000.0,1057816
Rhode Island,RI,..1,Private industries,1,2016,50013700000.0,1057816
Rhode Island,RI,11,"Agriculture, forestry, fishing and hunting",2,2016,109500000.0,1057816
Rhode Island,RI,111-112,Farms,3,2016,34700000.0,1057816
Rhode Island,RI,113-115,"Forestry, fishing, and related activities",3,2016,74800000.0,1057816
Rhode Island,RI,21,"Mining, quarrying, and oil and gas extraction",2,2016,51100000.0,1057816
Rhode Island,RI,211,Oil and gas extraction,3,2016,100000.0,1057816
Rhode Island,RI,212,Mining (except oil and gas),3,2016,51000000.0,1057816
Rhode Island,RI,213,Support activities for mining,3,2016,0.0,1057816
Rhode Island,RI,22,Utilities,2,2016,863000000.0,1057816
Rhode Island,RI,23,Construction,2,2016,2051400000.0,1057816
Rhode Island,RI,31-33,Manufacturing,2,2016,4765200000.0,1057816
Rhode Island,RI,"321,327-339",Durable goods manufacturing,0,2016,3129200000.0,1057816
Rhode Island,RI,321,Wood product manufacturing,3,2016,56300000.0,1057816
Rhode Island,RI,327,Nonmetallic mineral product manufacturing,3,2016,65400000.00000001,1057816
Rhode Island,RI,331,Primary metal manufacturing,3,2016,166500000.0,1057816
Rhode Island,RI,332,Fabricated metal product manufacturing,3,2016,290300000.0,1057816
Rhode Island,RI,333,Machinery manufacturing,3,2016,290300000.0,1057816
Rhode Island,RI,334,Computer and electronic product manufacturing,3,2016,457300000.0,1057816
Rhode Island,RI,335,"Electrical equipment, appliance, and component manufacturing",3,2016,160600000.0,1057816
Rhode Island,RI,3361-3363,"Motor vehicles, bodies and trailers, and parts manufacturing",4,2016,30800000.0,1057816
Rhode Island,RI,"3364-3466,3369",Other transportation equipment manufacturing,4,2016,674200000.0,1057816
Rhode Island,RI,337,Furniture and related product manufacturing,3,2016,81900000.0,1057816
Rhode Island,RI,339,Miscellaneous manufacturing,3,2016,855500000.0,1057816
Rhode Island,RI,"311-316,322-326",Nondurable goods manufacturing,0,2016,1635900000.0,1057816
Rhode Island,RI,311-312,Food and beverage and tobacco product manufacturing,3,2016,263100000.00000003,1057816
Rhode Island,RI,313-314,Textile mills and textile product mills,3,2016,179600000.0,1057816
Rhode Island,RI,315-316,"Apparel, leather, and allied product manufacturing",3,2016,6300000.0,1057816
Rhode Island,RI,322,Paper manufacturing,3,2016,102900000.0,1057816
Rhode Island,RI,323,Printing and related support activities,3,2016,129100000.0,1057816
Rhode Island,RI,324,Petroleum and coal products manufacturing,3,2016,27500000.0,1057816
Rhode Island,RI,325,Chemical manufacturing,3,2016,652600000.0,1057816
Rhode Island,RI,326,Plastics and rubber products manufacturing,3,2016,274800000.0,1057816
Rhode Island,RI,42,Wholesale trade,2,2016,3227900000.0,1057816
Rhode Island,RI,44-45,Retail trade,2,2016,3297100000.0,1057816
Rhode Island,RI,48-49,Transportation and warehousing,2,2016,997700000.0,1057816
Rhode Island,RI,481,Air transportation,3,2016,148900000.0,1057816
Rhode Island,RI,482,Rail transportation,3,2016,50700000.0,1057816
Rhode Island,RI,483,Water transportation,3,2016,28100000.0,1057816
Rhode Island,RI,484,Truck transportation,3,2016,279000000.0,1057816
Rhode Island,RI,485,Transit and ground passenger transportation,3,2016,141600000.0,1057816
Rhode Island,RI,486,Pipeline transportation,3,2016,6100000.0,1057816
Rhode Island,RI,"487-488,492",Other transportation and support activities,3,2016,258899999.99999997,1057816
Rhode Island,RI,493,Warehousing and storage,3,2016,84500000.0,1057816
Rhode Island,RI,51,Information,2,2016,1750300000.0,1057816
Rhode Island,RI,511,Publishing industries (except Internet),3,2016,333400000.0,1057816
Rhode Island,RI,512,Motion picture and sound recording industries,3,2016,73100000.0,1057816
Rhode Island,RI,515-517,Broadcasting (except Internet) and telecommunications,3,2016,762900000.0,1057816
Rhode Island,RI,518-519,"Data processing, hosting, and other information services",3,2016,580900000.0,1057816
Rhode Island,RI,"52,53","Finance, insurance, real estate, rental, and leasing",0,2016,13977500000.0,1057816
Rhode Island,RI,52,Finance and insurance,2,2016,5905200000.0,1057816
Rhode Island,RI,521-522,"Monetary Authorities- central bank, credit intermediation, and related services",3,2016,1581000000.0,1057816
Rhode Island,RI,523,"Securities, commodity contracts, and other financial investments and related activities",3,2016,1246200000.0,1057816
Rhode Island,RI,524,Insurance carriers and related activities,3,2016,3071200000.0,1057816
Rhode Island,RI,525,"Funds, trusts, and other financial vehicles",3,2016,6900000.0,1057816
Rhode Island,RI,53,Real estate and rental and leasing,2,2016,8072200000.0,1057816
Rhode Island,RI,531,Real estate,3,2016,7641200000.0,1057816
Rhode Island,RI,532-533,Rental and leasing services and lessors of nonfinancial intangible assets,3,2016,431000000.0,1057816
Rhode Island,RI,"54,55,56",Professional and business services,0,2016,7153200000.0,1057816
Rhode Island,RI,54,"Professional, scientific, and technical services",2,2016,3307400000.0,1057816
Rhode Island,RI,5411,Legal services,4,2016,706500000.0,1057816
Rhode Island,RI,5415,Computer systems design and related services,4,2016,868100000.0,1057816
Rhode Island,RI,"5412-5414,5416-5419","Miscellaneous professional, scientific, and technical services",4,2016,1732800000.0,1057816
Rhode Island,RI,55,Management of companies and enterprises,2,2016,2181200000.0,1057816
Rhode Island,RI,56,Administrative and support and waste management and remediation services,2,2016,1664600000.0,1057816
Rhode Island,RI,561,Administrative and support services,3,2016,1467400000.0,1057816
Rhode Island,RI,562,Waste management and remediation services,3,2016,197200000.0,1057816
Rhode Island,RI,"61,62","Educational services, health care, and social assistance",0,2016,7720200000.0,1057816
Rhode Island,RI,61,Educational services,2,2016,1857900000.0,1057816
Rhode Island,RI,62,Health care and social assistance,2,2016,5862300000.0,1057816
Rhode Island,RI,621,Ambulatory health care services,3,2016,2304400000.0,1057816
