YEAR,STATE/REGION,GDP_EXP_SUM,REGION_NAME,NAICS,NAICS_LDESC,LEVEL,GDP,EST_POP_x,EST_POP_y
2010,TN,319007868,Tennessee,327,Nonmetallic mineral product manufacturing,3,976900000.0,6355518,6355518
2010,TX,1270768134,Texas,327,Nonmetallic mineral product manufacturing,3,3385900000.0,25241897,25241897
2010,UT,53244388,Utah,327,Nonmetallic mineral product manufacturing,3,586700000.0,2775413,2775413
2010,VA,255508432,Virginia,327,Nonmetallic mineral product manufacturing,3,862600000.0,8024004,8024004
2010,VT,27470722,Vermont,327,Nonmetallic mineral product manufacturing,3,122200000.0,625886,625886
2010,WA,506919438,Washington,327,Nonmetallic mineral product manufacturing,3,904300000.0,6743009,6743009
2010,WI,237312238,Wisconsin,327,Nonmetallic mineral product manufacturing,3,1196600000.0,5690538,5690538
2010,WV,302721736,West Virginia,327,Nonmetallic mineral product manufacturing,3,272500000.0,1854265,1854265
2010,WY,25551112,Wyoming,327,Nonmetallic mineral product manufacturing,3,101700000.0,564531,564531
2011,AK,592376,Alaska,327,Nonmetallic mineral product manufacturing,3,37800000.0,722349,722349
2011,AL,242645934,Alabama,327,Nonmetallic mineral product manufacturing,3,690700000.0,4799642,4799642
2011,AR,48821938,Arkansas,327,Nonmetallic mineral product manufacturing,3,297400000.0,2941038,2941038
2011,AZ,92355466,Arizona,327,Nonmetallic mineral product manufacturing,3,523299999.99999994,6473416,6473416
2011,CA,1640166584,California,327,Nonmetallic mineral product manufacturing,3,2919300000.0,37636311,37636311
2011,CO,214075612,Colorado,327,Nonmetallic mineral product manufacturing,3,690500000.0,5121900,5121900
2011,CT,224991850,Connecticut,327,Nonmetallic mineral product manufacturing,3,222000000.0,3588632,3588632
2011,DE,29965622,Delaware,327,Nonmetallic mineral product manufacturing,3,56000000.0,907590,907590
2011,FL,614088190,Florida,327,Nonmetallic mineral product manufacturing,3,1239300000.0,19055607,19055607
2011,GA,638944582,Georgia,327,Nonmetallic mineral product manufacturing,3,1649200000.0,9803630,9803630
2011,HI,2259314,Hawaii,327,Nonmetallic mineral product manufacturing,3,86100000.0,1379562,1379562
2011,IA,38344080,Iowa,327,Nonmetallic mineral product manufacturing,3,607100000.0,3066772,3066772
2011,ID,13801344,Idaho,327,Nonmetallic mineral product manufacturing,3,81600000.0,1584272,1584272
2011,IL,1196376262,Illinois,327,Nonmetallic mineral product manufacturing,3,1553700000.0,12867783,12867783
2011,IN,444639392,Indiana,327,Nonmetallic mineral product manufacturing,3,1155200000.0,6517250,6517250
2011,KS,131481044,Kansas,327,Nonmetallic mineral product manufacturing,3,373700000.0,2869677,2869677
2011,KY,479138068,Kentucky,327,Nonmetallic mineral product manufacturing,3,607800000.0,4370817,4370817
2011,LA,71124344,Louisiana,327,Nonmetallic mineral product manufacturing,3,627600000.0,4576244,4576244
2011,MA,381120286,Massachusetts,327,Nonmetallic mineral product manufacturing,3,664300000.0,6614218,6614218
2011,MD,99247810,Maryland,327,Nonmetallic mineral product manufacturing,3,365700000.0,5840241,5840241
2011,ME,16767734,Maine,327,Nonmetallic mineral product manufacturing,3,86500000.0,1328473,1328473
2011,MI,1966347744,Michigan,327,Nonmetallic mineral product manufacturing,3,1557000000.0,9883053,9883053
2011,MN,646921932,Minnesota,327,Nonmetallic mineral product manufacturing,3,781000000.0,5346620,5346620
2011,MO,177617274,Missouri,327,Nonmetallic mineral product manufacturing,3,696700000.0,6011182,6011182
2011,MS,83365504,Mississippi,327,Nonmetallic mineral product manufacturing,3,277000000.0,2979147,2979147
2011,MT,116946014,Montana,327,Nonmetallic mineral product manufacturing,3,79400000.0,997518,997518
2011,NC,1188858636,North Carolina,327,Nonmetallic mineral product manufacturing,3,1536000000.0,9658913,9658913
2011,ND,21543880,North Dakota,327,Nonmetallic mineral product manufacturing,3,142200000.0,685526,685526
2011,NE,17068576,Nebraska,327,Nonmetallic mineral product manufacturing,3,176300000.0,1840914,1840914
2011,NH,133649042,New Hampshire,327,Nonmetallic mineral product manufacturing,3,228000000.0,1320444,1320444
2011,NJ,629918942,New Jersey,327,Nonmetallic mineral product manufacturing,3,950000000.0,8828552,8828552
2011,NM,13134340,New Mexico,327,Nonmetallic mineral product manufacturing,3,128500000.0,2080707,2080707
2011,NV,81734638,Nevada,327,Nonmetallic mineral product manufacturing,3,262600000.00000003,2713114,2713114
2011,NY,1586234996,New York,327,Nonmetallic mineral product manufacturing,3,2045900000.0,19499921,19499921
2011,OH,1579871874,Ohio,327,Nonmetallic mineral product manufacturing,3,2760500000.0,11545735,11545735
2011,OK,85622844,Oklahoma,327,Nonmetallic mineral product manufacturing,3,745800000.0,3788824,3788824
2011,OR,365697512,Oregon,327,Nonmetallic mineral product manufacturing,3,564500000.0,3872672,3872672
2011,PA,1567874946,Pennsylvania,327,Nonmetallic mineral product manufacturing,3,2033300000.0,12747052,12747052
2011,RI,13541874,Rhode Island,327,Nonmetallic mineral product manufacturing,3,52600000.0,1053829,1053829
2011,SC,367727676,South Carolina,327,Nonmetallic mineral product manufacturing,3,752600000.0,4672655,4672655
2011,SD,6244944,South Dakota,327,Nonmetallic mineral product manufacturing,3,118100000.0,823740,823740
2011,TN,305972738,Tennessee,327,Nonmetallic mineral product manufacturing,3,1052700000.0,6400298,6400298
2011,TX,1533805968,Texas,327,Nonmetallic mineral product manufacturing,3,3337100000.0,25645504,25645504
2011,UT,46826768,Utah,327,Nonmetallic mineral product manufacturing,3,553900000.0,2814797,2814797
2011,VA,279965210,Virginia,327,Nonmetallic mineral product manufacturing,3,871100000.0,8102437,8102437
2011,VT,25889052,Vermont,327,Nonmetallic mineral product manufacturing,3,127100000.0,627197,627197
2011,WA,553963174,Washington,327,Nonmetallic mineral product manufacturing,3,871700000.0,6827479,6827479
2011,WI,311855888,Wisconsin,327,Nonmetallic mineral product manufacturing,3,1310600000.0,5705840,5705840
2011,WV,301489162,West Virginia,327,Nonmetallic mineral product manufacturing,3,269300000.0,1856606,1856606
2011,WY,55203986,Wyoming,327,Nonmetallic mineral product manufacturing,3,104000000.0,567491,567491
2012,AK,387946,Alaska,327,Nonmetallic mineral product manufacturing,3,37800000.0,730810,730810
2012,AL,218898620,Alabama,327,Nonmetallic mineral product manufacturing,3,625700000.0,4816632,4816632
2012,AR,85822062,Arkansas,327,Nonmetallic mineral product manufacturing,3,328700000.0,2952876,2952876
2012,AZ,136559006,Arizona,327,Nonmetallic mineral product manufacturing,3,602100000.0,6556344,6556344
2012,CA,1751970548,California,327,Nonmetallic mineral product manufacturing,3,3221400000.0,37944551,37944551
2012,CO,141445624,Colorado,327,Nonmetallic mineral product manufacturing,3,774500000.0,5193660,5193660
2012,CT,247680780,Connecticut,327,Nonmetallic mineral product manufacturing,3,253000000.0,3595211,3595211
2012,DE,29939494,Delaware,327,Nonmetallic mineral product manufacturing,3,53900000.0,915518,915518
2012,FL,716530732,Florida,327,Nonmetallic mineral product manufacturing,3,1628500000.0,19302016,19302016
2012,GA,651077362,Georgia,327,Nonmetallic mineral product manufacturing,3,1624200000.0,9903580,9903580
2012,HI,1356056,Hawaii,327,Nonmetallic mineral product manufacturing,3,95900000.0,1395199,1395199
2012,IA,44027714,Iowa,327,Nonmetallic mineral product manufacturing,3,733200000.0,3076844,3076844
2012,ID,11113252,Idaho,327,Nonmetallic mineral product manufacturing,3,88100000.0,1595910,1595910
2012,IL,1104692602,Illinois,327,Nonmetallic mineral product manufacturing,3,1709300000.0,12883029,12883029
2012,IN,513519976,Indiana,327,Nonmetallic mineral product manufacturing,3,1216300000.0,6538989,6538989
2012,KS,98267322,Kansas,327,Nonmetallic mineral product manufacturing,3,459400000.0,2886024,2886024
2012,KY,697417830,Kentucky,327,Nonmetallic mineral product manufacturing,3,754400000.0,4387865,4387865
2012,LA,70806390,Louisiana,327,Nonmetallic mineral product manufacturing,3,563400000.0,4602067,4602067
2012,MA,352220712,Massachusetts,327,Nonmetallic mineral product manufacturing,3,837900000.0,6664269,6664269
2012,MD,88067424,Maryland,327,Nonmetallic mineral product manufacturing,3,411100000.0,5888375,5888375
2012,ME,17832704,Maine,327,Nonmetallic mineral product manufacturing,3,89600000.0,1328094,1328094
2012,MI,1938529090,Michigan,327,Nonmetallic mineral product manufacturing,3,1353900000.0,9898289,9898289
2012,MN,620769296,Minnesota,327,Nonmetallic mineral product manufacturing,3,963900000.0,5377500,5377500
2012,MO,209282224,Missouri,327,Nonmetallic mineral product manufacturing,3,777700000.0,6026027,6026027
2012,MS,93792770,Mississippi,327,Nonmetallic mineral product manufacturing,3,325300000.0,2984599,2984599
2012,MT,145531166,Montana,327,Nonmetallic mineral product manufacturing,3,150500000.0,1004168,1004168
2012,NC,1446051126,North Carolina,327,Nonmetallic mineral product manufacturing,3,1741300000.0,9751810,9751810
2012,ND,21789274,North Dakota,327,Nonmetallic mineral product manufacturing,3,196000000.0,702227,702227
2012,NE,16845204,Nebraska,327,Nonmetallic mineral product manufacturing,3,204200000.0,1853691,1853691
2012,NH,104878516,New Hampshire,327,Nonmetallic mineral product manufacturing,3,236600000.0,1324677,1324677
2012,NJ,640674918,New Jersey,327,Nonmetallic mineral product manufacturing,3,1212800000.0,8845671,8845671
2012,NM,12433056,New Mexico,327,Nonmetallic mineral product manufacturing,3,174200000.0,2087715,2087715
2012,NV,78286618,Nevada,327,Nonmetallic mineral product manufacturing,3,305300000.0,2744670,2744670
2012,NY,1324353248,New York,327,Nonmetallic mineral product manufacturing,3,1688800000.0,19574362,19574362
2012,OH,1453087510,Ohio,327,Nonmetallic mineral product manufacturing,3,3129000000.0,11550971,11550971
2012,OK,80480448,Oklahoma,327,Nonmetallic mineral product manufacturing,3,719100000.0,3819320,3819320
2012,OR,323325648,Oregon,327,Nonmetallic mineral product manufacturing,3,459500000.0,3900102,3900102
2012,PA,1588010644,Pennsylvania,327,Nonmetallic mineral product manufacturing,3,2313400000.0,12769123,12769123
2012,RI,39184544,Rhode Island,327,Nonmetallic mineral product manufacturing,3,52700000.0,1054893,1054893
2012,SC,373196496,South Carolina,327,Nonmetallic mineral product manufacturing,3,859300000.0,4719027,4719027
2012,SD,5600000,South Dakota,327,Nonmetallic mineral product manufacturing,3,198000000.0,833859,833859
2012,TN,335930910,Tennessee,327,Nonmetallic mineral product manufacturing,3,1138100000.0,6455752,6455752
2012,TX,1616426916,Texas,327,Nonmetallic mineral product manufacturing,3,3857800000.0,26084120,26084120
2012,UT,65118844,Utah,327,Nonmetallic mineral product manufacturing,3,693300000.0,2854146,2854146
2012,VA,289013228,Virginia,327,Nonmetallic mineral product manufacturing,3,840800000.0,8187456,8187456
2012,VT,23198384,Vermont,327,Nonmetallic mineral product manufacturing,3,129800000.00000001,626361,626361
2012,WA,520077198,Washington,327,Nonmetallic mineral product manufacturing,3,1008900000.0,6898599,6898599
2012,WI,281525728,Wisconsin,327,Nonmetallic mineral product manufacturing,3,1422600000.0,5720825,5720825
2012,WV,242018794,West Virginia,327,Nonmetallic mineral product manufacturing,3,324500000.0,1857446,1857446
2012,WY,48045498,Wyoming,327,Nonmetallic mineral product manufacturing,3,113700000.0,576656,576656
2013,AK,428954,Alaska,327,Nonmetallic mineral product manufacturing,3,34300000.0,737626,737626
2013,AL,194215882,Alabama,327,Nonmetallic mineral product manufacturing,3,774900000.0,4831586,4831586
2013,AR,78751142,Arkansas,327,Nonmetallic mineral product manufacturing,3,376200000.0,2960459,2960459
2013,AZ,157046200,Arizona,327,Nonmetallic mineral product manufacturing,3,648200000.0,6634690,6634690
2013,CA,1797458918,California,327,Nonmetallic mineral product manufacturing,3,3382400000.0,38253768,38253768
2013,CO,177288876,Colorado,327,Nonmetallic mineral product manufacturing,3,963300000.0,5270774,5270774
2013,CT,239839540,Connecticut,327,Nonmetallic mineral product manufacturing,3,213100000.0,3595792,3595792
2013,DE,29403378,Delaware,327,Nonmetallic mineral product manufacturing,3,42500000.0,924062,924062
2013,FL,690753398,Florida,327,Nonmetallic mineral product manufacturing,3,2081300000.0000002,19551678,19551678
2013,GA,803381174,Georgia,327,Nonmetallic mineral product manufacturing,3,1876800000.0,9975592,9975592
2013,HI,2768172,Hawaii,327,Nonmetallic mineral product manufacturing,3,113300000.0,1408822,1408822
2013,IA,71824910,Iowa,327,Nonmetallic mineral product manufacturing,3,745000000.0,3093935,3093935
2013,ID,12789574,Idaho,327,Nonmetallic mineral product manufacturing,3,101500000.0,1612053,1612053
2013,IL,1121071354,Illinois,327,Nonmetallic mineral product manufacturing,3,1793500000.0,12895778,12895778
2013,IN,548920938,Indiana,327,Nonmetallic mineral product manufacturing,3,1463300000.0,6570575,6570575
2013,KS,94085288,Kansas,327,Nonmetallic mineral product manufacturing,3,560900000.0,2894306,2894306
2013,KY,1047035566,Kentucky,327,Nonmetallic mineral product manufacturing,3,885900000.0,4406906,4406906
2013,LA,69731620,Louisiana,327,Nonmetallic mineral product manufacturing,3,652500000.0,4626040,4626040
2013,MA,378090222,Massachusetts,327,Nonmetallic mineral product manufacturing,3,956500000.0,6715158,6715158
2013,MD,99286478,Maryland,327,Nonmetallic mineral product manufacturing,3,532200000.00000006,5925197,5925197
2013,ME,20285320,Maine,327,Nonmetallic mineral product manufacturing,3,92800000.0,1328543,1328543
2013,MI,2057936686,Michigan,327,Nonmetallic mineral product manufacturing,3,1414400000.0,9914802,9914802
2013,MN,653380990,Minnesota,327,Nonmetallic mineral product manufacturing,3,1076000000.0,5414722,5414722
2013,MO,157402508,Missouri,327,Nonmetallic mineral product manufacturing,3,728400000.0,6042989,6042989
2013,MS,99839486,Mississippi,327,Nonmetallic mineral product manufacturing,3,323500000.0,2989839,2989839
2013,MT,141199574,Montana,327,Nonmetallic mineral product manufacturing,3,170800000.0,1014158,1014158
2013,NC,1368830770,North Carolina,327,Nonmetallic mineral product manufacturing,3,1748400000.0,9846717,9846717
2013,ND,31157690,North Dakota,327,Nonmetallic mineral product manufacturing,3,217200000.0,723149,723149
2013,NE,18039524,Nebraska,327,Nonmetallic mineral product manufacturing,3,232000000.0,1865813,1865813
2013,NH,97182452,New Hampshire,327,Nonmetallic mineral product manufacturing,3,248500000.0,1327272,1327272
2013,NJ,648917844,New Jersey,327,Nonmetallic mineral product manufacturing,3,1222000000.0,8857821,8857821
2013,NM,12705730,New Mexico,327,Nonmetallic mineral product manufacturing,3,175500000.0,2092833,2092833
2013,NV,75710446,Nevada,327,Nonmetallic mineral product manufacturing,3,315200000.0,2776956,2776956
2013,NY,1384696308,New York,327,Nonmetallic mineral product manufacturing,3,1769000000.0,19626488,19626488
2013,OH,1519858314,Ohio,327,Nonmetallic mineral product manufacturing,3,3293200000.0,11579692,11579692
2013,OK,89598896,Oklahoma,327,Nonmetallic mineral product manufacturing,3,775500000.0,3853891,3853891
2013,OR,325711696,Oregon,327,Nonmetallic mineral product manufacturing,3,495600000.0,3924110,3924110
2013,PA,1528827896,Pennsylvania,327,Nonmetallic mineral product manufacturing,3,2502000000.0,12779538,12779538
2013,RI,36378638,Rhode Island,327,Nonmetallic mineral product manufacturing,3,67900000.0,1055560,1055560
2013,SC,360704732,South Carolina,327,Nonmetallic mineral product manufacturing,3,855100000.0,4766469,4766469
2013,SD,5892196,South Dakota,327,Nonmetallic mineral product manufacturing,3,199000000.0,842751,842751
2013,TN,313230604,Tennessee,327,Nonmetallic mineral product manufacturing,3,1101400000.0,6496943,6496943
2013,TX,1543920074,Texas,327,Nonmetallic mineral product manufacturing,3,4662900000.0,26479646,26479646
2013,UT,60781634,Utah,327,Nonmetallic mineral product manufacturing,3,651800000.0,2898773,2898773
2013,VA,311928722,Virginia,327,Nonmetallic mineral product manufacturing,3,1070500000.0,8255861,8255861
2013,VT,26459602,Vermont,327,Nonmetallic mineral product manufacturing,3,130100000.0,626603,626603
2013,WA,505900590,Washington,327,Nonmetallic mineral product manufacturing,3,1092100000.0,6966252,6966252
2013,WI,273545864,Wisconsin,327,Nonmetallic mineral product manufacturing,3,1548600000.0,5738012,5738012
2013,WV,194004714,West Virginia,327,Nonmetallic mineral product manufacturing,3,299500000.0,1854768,1854768
2013,WY,38753410,Wyoming,327,Nonmetallic mineral product manufacturing,3,113900000.0,582620,582620
2014,AK,347208,Alaska,327,Nonmetallic mineral product manufacturing,3,35100000.0,737075,737075
2014,AL,198565822,Alabama,327,Nonmetallic mineral product manufacturing,3,797800000.0,4843737,4843737
2014,AR,84280960,Arkansas,327,Nonmetallic mineral product manufacturing,3,407500000.0,2968759,2968759
2014,AZ,136971888,Arizona,327,Nonmetallic mineral product manufacturing,3,758500000.0,6732873,6732873
2014,CA,1806937520,California,327,Nonmetallic mineral product manufacturing,3,3642400000.0,38586706,38586706
2014,CO,184475074,Colorado,327,Nonmetallic mineral product manufacturing,3,985700000.0,5352637,5352637
2014,CT,236832640,Connecticut,327,Nonmetallic mineral product manufacturing,3,226600000.0,3595697,3595697
2014,DE,46867296,Delaware,327,Nonmetallic mineral product manufacturing,3,49200000.0,933131,933131
2014,FL,706766848,Florida,327,Nonmetallic mineral product manufacturing,3,2213500000.0,19853880,19853880
2014,GA,913785834,Georgia,327,Nonmetallic mineral product manufacturing,3,1842000000.0,10071204,10071204
2014,HI,1009532,Hawaii,327,Nonmetallic mineral product manufacturing,3,122000000.0,1415335,1415335
2014,IA,73681596,Iowa,327,Nonmetallic mineral product manufacturing,3,841200000.0,3110643,3110643
2014,ID,13524906,Idaho,327,Nonmetallic mineral product manufacturing,3,107000000.0,1632248,1632248
2014,IL,1204115638,Illinois,327,Nonmetallic mineral product manufacturing,3,1733400000.0,12885092,12885092
2014,IN,618689992,Indiana,327,Nonmetallic mineral product manufacturing,3,1501400000.0,6596019,6596019
2014,KS,97449978,Kansas,327,Nonmetallic mineral product manufacturing,3,545000000.0,2901861,2901861
2014,KY,879904290,Kentucky,327,Nonmetallic mineral product manufacturing,3,823200000.0,4416992,4416992
2014,LA,106299206,Louisiana,327,Nonmetallic mineral product manufacturing,3,654500000.0,4645938,4645938
2014,MA,412695610,Massachusetts,327,Nonmetallic mineral product manufacturing,3,766000000.0,6764864,6764864
2014,MD,106457592,Maryland,327,Nonmetallic mineral product manufacturing,3,601800000.0,5960064,5960064
2014,ME,15533532,Maine,327,Nonmetallic mineral product manufacturing,3,94400000.0,1331217,1331217
2014,MI,2275233970,Michigan,327,Nonmetallic mineral product manufacturing,3,1470100000.0,9932033,9932033
2014,MN,742037826,Minnesota,327,Nonmetallic mineral product manufacturing,3,992000000.0,5452665,5452665
2014,MO,201571394,Missouri,327,Nonmetallic mineral product manufacturing,3,707700000.0,6059130,6059130
2014,MS,82705006,Mississippi,327,Nonmetallic mineral product manufacturing,3,381200000.0,2991892,2991892
2014,MT,169941724,Montana,327,Nonmetallic mineral product manufacturing,3,160900000.0,1022657,1022657
2014,NC,1329676264,North Carolina,327,Nonmetallic mineral product manufacturing,3,1616700000.0,9937295,9937295
2014,ND,38383640,North Dakota,327,Nonmetallic mineral product manufacturing,3,212400000.0,738736,738736
2014,NE,20059320,Nebraska,327,Nonmetallic mineral product manufacturing,3,265300000.0,1879955,1879955
2014,NH,95167042,New Hampshire,327,Nonmetallic mineral product manufacturing,3,226500000.0,1334257,1334257
2014,NJ,684972260,New Jersey,327,Nonmetallic mineral product manufacturing,3,1099400000.0,8867277,8867277
2014,NM,13139862,New Mexico,327,Nonmetallic mineral product manufacturing,3,196900000.0,2090236,2090236
2014,NV,83090632,Nevada,327,Nonmetallic mineral product manufacturing,3,361300000.0,2818935,2818935
2014,NY,1563751388,New York,327,Nonmetallic mineral product manufacturing,3,2728600000.0,19653431,19653431
2014,OH,1562533960,Ohio,327,Nonmetallic mineral product manufacturing,3,3198200000.0,11606573,11606573
2014,OK,87020718,Oklahoma,327,Nonmetallic mineral product manufacturing,3,879100000.0,3879187,3879187
2014,OR,385543634,Oregon,327,Nonmetallic mineral product manufacturing,3,461000000.0,3965447,3965447
2014,PA,1595141960,Pennsylvania,327,Nonmetallic mineral product manufacturing,3,2480300000.0,12792392,12792392
2014,RI,43321414,Rhode Island,327,Nonmetallic mineral product manufacturing,3,59400000.0,1056511,1056511
2014,SC,354669902,South Carolina,327,Nonmetallic mineral product manufacturing,3,744400000.0,4826858,4826858
2014,SD,9234774,South Dakota,327,Nonmetallic mineral product manufacturing,3,237200000.0,849670,849670
2014,TN,359696100,Tennessee,327,Nonmetallic mineral product manufacturing,3,1156200000.0,6544617,6544617
2014,TX,1712590088,Texas,327,Nonmetallic mineral product manufacturing,3,5283200000.0,26963092,26963092
2014,UT,89405924,Utah,327,Nonmetallic mineral product manufacturing,3,617300000.0,2938327,2938327
2014,VA,379391442,Virginia,327,Nonmetallic mineral product manufacturing,3,1067200000.0,8315430,8315430
2014,VT,24451436,Vermont,327,Nonmetallic mineral product manufacturing,3,154600000.0,625693,625693
2014,WA,468981610,Washington,327,Nonmetallic mineral product manufacturing,3,1086200000.0,7057531,7057531
2014,WI,276917612,Wisconsin,327,Nonmetallic mineral product manufacturing,3,1603900000.0,5753199,5753199
2014,WV,207653268,West Virginia,327,Nonmetallic mineral product manufacturing,3,308300000.0,1850569,1850569
2014,WY,38769628,Wyoming,327,Nonmetallic mineral product manufacturing,3,104100000.0,583159,583159
2015,AK,12084882,Alaska,327,Nonmetallic mineral product manufacturing,3,47400000.0,738430,738430
2015,AL,192401604,Alabama,327,Nonmetallic mineral product manufacturing,3,881600000.0,4854803,4854803
2015,AR,72261176,Arkansas,327,Nonmetallic mineral product manufacturing,3,363600000.0,2979732,2979732
2015,AZ,181671614,Arizona,327,Nonmetallic mineral product manufacturing,3,702900000.0,6832810,6832810
2015,CA,1779837038,California,327,Nonmetallic mineral product manufacturing,3,3859000000.0,38904296,38904296
2015,CO,185106446,Colorado,327,Nonmetallic mineral product manufacturing,3,1225100000.0,5454328,5454328
2015,CT,233873376,Connecticut,327,Nonmetallic mineral product manufacturing,3,242800000.0,3588561,3588561
2015,DE,46143292,Delaware,327,Nonmetallic mineral product manufacturing,3,46300000.0,942065,942065
2015,FL,711050194,Florida,327,Nonmetallic mineral product manufacturing,3,2603800000.0,20219111,20219111
2015,GA,818272204,Georgia,327,Nonmetallic mineral product manufacturing,3,2198600000.0,10183353,10183353
2015,HI,1066938,Hawaii,327,Nonmetallic mineral product manufacturing,3,133800000.00000001,1422999,1422999
2015,IA,81024902,Iowa,327,Nonmetallic mineral product manufacturing,3,1080700000.0,3122541,3122541
2015,ID,16492776,Idaho,327,Nonmetallic mineral product manufacturing,3,113800000.0,1652495,1652495
2015,IL,1242778866,Illinois,327,Nonmetallic mineral product manufacturing,3,1956600000.0,12859585,12859585
2015,IN,613788524,Indiana,327,Nonmetallic mineral product manufacturing,3,1670800000.0,6611442,6611442
2015,KS,88951132,Kansas,327,Nonmetallic mineral product manufacturing,3,612300000.0,2910717,2910717
2015,KY,859236178,Kentucky,327,Nonmetallic mineral product manufacturing,3,865600000.0,4429126,4429126
2015,LA,114436484,Louisiana,327,Nonmetallic mineral product manufacturing,3,683100000.0,4666998,4666998
2015,MA,422574512,Massachusetts,327,Nonmetallic mineral product manufacturing,3,829000000.0,6797484,6797484
2015,MD,109457712,Maryland,327,Nonmetallic mineral product manufacturing,3,630500000.0,5988528,5988528
2015,ME,16141072,Maine,327,Nonmetallic mineral product manufacturing,3,112900000.0,1329098,1329098
2015,MI,2430030898,Michigan,327,Nonmetallic mineral product manufacturing,3,1704400000.0,9934483,9934483
2015,MN,776710656,Minnesota,327,Nonmetallic mineral product manufacturing,3,1015500000.0,5484002,5484002
2015,MO,183835980,Missouri,327,Nonmetallic mineral product manufacturing,3,802400000.0,6075411,6075411
2015,MS,85863020,Mississippi,327,Nonmetallic mineral product manufacturing,3,342100000.0,2990231,2990231
2015,MT,170816792,Montana,327,Nonmetallic mineral product manufacturing,3,178400000.0,1031495,1031495
2015,NC,1273384530,North Carolina,327,Nonmetallic mineral product manufacturing,3,1761200000.0,10037218,10037218
2015,ND,27841194,North Dakota,327,Nonmetallic mineral product manufacturing,3,226400000.0,755537,755537
2015,NE,20288472,Nebraska,327,Nonmetallic mineral product manufacturing,3,279200000.0,1892059,1892059
2015,NH,73909582,New Hampshire,327,Nonmetallic mineral product manufacturing,3,236800000.0,1337480,1337480
2015,NJ,620155488,New Jersey,327,Nonmetallic mineral product manufacturing,3,1218800000.0,8870312,8870312
2015,NM,14548066,New Mexico,327,Nonmetallic mineral product manufacturing,3,211700000.0,2090071,2090071
2015,NV,79148974,Nevada,327,Nonmetallic mineral product manufacturing,3,385800000.0,2868531,2868531
2015,NY,1332824636,New York,327,Nonmetallic mineral product manufacturing,3,2720200000.0,19657321,19657321
2015,OH,1380226222,Ohio,327,Nonmetallic mineral product manufacturing,3,3126800000.0,11622315,11622315
2015,OK,77154446,Oklahoma,327,Nonmetallic mineral product manufacturing,3,964700000.0,3910518,3910518
2015,OR,392046736,Oregon,327,Nonmetallic mineral product manufacturing,3,570700000.0,4018542,4018542
2015,PA,1514300936,Pennsylvania,327,Nonmetallic mineral product manufacturing,3,2623800000.0,12789838,12789838
2015,RI,48477128,Rhode Island,327,Nonmetallic mineral product manufacturing,3,66700000.0,1056886,1056886
2015,SC,375462132,South Carolina,327,Nonmetallic mineral product manufacturing,3,878100000.0,4896006,4896006
2015,SD,6627688,South Dakota,327,Nonmetallic mineral product manufacturing,3,250500000.0,854663,854663
2015,TN,375130712,Tennessee,327,Nonmetallic mineral product manufacturing,3,1407600000.0,6595354,6595354
2015,TX,1599519050,Texas,327,Nonmetallic mineral product manufacturing,3,5744200000.0,27468531,27468531
2015,UT,85836726,Utah,327,Nonmetallic mineral product manufacturing,3,587000000.0,2983626,2983626
2015,VA,438980084,Virginia,327,Nonmetallic mineral product manufacturing,3,1132400000.0,8367303,8367303
2015,VT,20481178,Vermont,327,Nonmetallic mineral product manufacturing,3,133600000.0,625810,625810
2015,WA,436990348,Washington,327,Nonmetallic mineral product manufacturing,3,1294500000.0,7167287,7167287
2015,WI,275274344,Wisconsin,327,Nonmetallic mineral product manufacturing,3,1776900000.0,5762927,5762927
2015,WV,195907908,West Virginia,327,Nonmetallic mineral product manufacturing,3,343000000.0,1843332,1843332
2015,WY,37581096,Wyoming,327,Nonmetallic mineral product manufacturing,3,122800000.0,586389,586389
2016,AK,409026,Alaska,327,Nonmetallic mineral product manufacturing,3,59400000.0,742575,742575
2016,AL,170022322,Alabama,327,Nonmetallic mineral product manufacturing,3,877100000.0,4866824,4866824
2016,AR,40538312,Arkansas,327,Nonmetallic mineral product manufacturing,3,413100000.0,2991815,2991815
2016,AZ,152396224,Arizona,327,Nonmetallic mineral product manufacturing,3,800000000.0,6944767,6944767
2016,CA,1853068254,California,327,Nonmetallic mineral product manufacturing,3,4116000000.0,39149186,39149186
2016,CO,191429362,Colorado,327,Nonmetallic mineral product manufacturing,3,1225300000.0,5543844,5543844
2016,CT,230787934,Connecticut,327,Nonmetallic mineral product manufacturing,3,250900000.0,3579830,3579830
2016,DE,43059148,Delaware,327,Nonmetallic mineral product manufacturing,3,62400000.0,949989,949989
2016,FL,594467350,Florida,327,Nonmetallic mineral product manufacturing,3,2734300000.0,20627237,20627237
2016,GA,830126998,Georgia,327,Nonmetallic mineral product manufacturing,3,2231400000.0,10308442,10308442
2016,HI,824264,Hawaii,327,Nonmetallic mineral product manufacturing,3,138400000.0,1428885,1428885
2016,IA,83567268,Iowa,327,Nonmetallic mineral product manufacturing,3,1111900000.0,3133210,3133210
2016,ID,18932150,Idaho,327,Nonmetallic mineral product manufacturing,3,127200000.0,1684036,1684036
2016,IL,1303821074,Illinois,327,Nonmetallic mineral product manufacturing,3,2191400000.0,12821709,12821709
2016,IN,544438644,Indiana,327,Nonmetallic mineral product manufacturing,3,1666800000.0,6637898,6637898
2016,KS,63080096,Kansas,327,Nonmetallic mineral product manufacturing,3,602100000.0,2912977,2912977
