YEAR,STATE/REGION,GDP_IMP_SUM,REGION_NAME,NAICS,NAICS_LDESC,LEVEL,GDP,EST_POP_x,EST_POP_y
2015,IN,202997902,Indiana,324,Petroleum and coal products manufacturing,3,3909100000.0,6611442,6611442
2015,KS,26701894,Kansas,324,Petroleum and coal products manufacturing,3,2414400000.0,2910717,2910717
2015,KY,68709680,Kentucky,324,Petroleum and coal products manufacturing,3,1553800000.0,4429126,4429126
2015,LA,11235475272,Louisiana,324,Petroleum and coal products manufacturing,3,17834100000.0,4666998,4666998
2015,MA,3675587194,Massachusetts,324,Petroleum and coal products manufacturing,3,343500000.0,6797484,6797484
2015,MD,450126674,Maryland,324,Petroleum and coal products manufacturing,3,412700000.0,5988528,5988528
2015,ME,736028118,Maine,324,Petroleum and coal products manufacturing,3,124300000.0,1329098,1329098
2015,MI,313990850,Michigan,324,Petroleum and coal products manufacturing,3,1473600000.0,9934483,9934483
2015,MN,105092892,Minnesota,324,Petroleum and coal products manufacturing,3,3056000000.0,5484002,5484002
2015,MO,97667690,Missouri,324,Petroleum and coal products manufacturing,3,450500000.0,6075411,6075411
2015,MS,862475814,Mississippi,324,Petroleum and coal products manufacturing,3,1626100000.0,2990231,2990231
2015,MT,30081340,Montana,324,Petroleum and coal products manufacturing,3,1513000000.0,1031495,1031495
2015,NC,126903968,North Carolina,324,Petroleum and coal products manufacturing,3,315500000.0,10037218,10037218
2015,ND,231706964,North Dakota,324,Petroleum and coal products manufacturing,3,293100000.0,755537,755537
2015,NE,5991382,Nebraska,324,Petroleum and coal products manufacturing,3,10800000.0,1892059,1892059
2015,NH,8219760286,New Hampshire,324,Petroleum and coal products manufacturing,3,88200000.0,1337480,1337480
2015,NJ,17424624960,New Jersey,324,Petroleum and coal products manufacturing,3,3682600000.0,8870312,8870312
2015,NM,1987322,New Mexico,324,Petroleum and coal products manufacturing,3,805200000.0,2090071,2090071
2015,NV,25032532,Nevada,324,Petroleum and coal products manufacturing,3,106200000.0,2868531,2868531
2015,NY,2527799712,New York,324,Petroleum and coal products manufacturing,3,691700000.0,19657321,19657321
2015,OH,163207812,Ohio,324,Petroleum and coal products manufacturing,3,7010500000.0,11622315,11622315
2015,OK,18048226,Oklahoma,324,Petroleum and coal products manufacturing,3,2563300000.0,3910518,3910518
2015,OR,211249560,Oregon,324,Petroleum and coal products manufacturing,3,188000000.0,4018542,4018542
2015,PA,525440220,Pennsylvania,324,Petroleum and coal products manufacturing,3,5445000000.0,12789838,12789838
2015,RI,2120876494,Rhode Island,324,Petroleum and coal products manufacturing,3,40300000.0,1056886,1056886
2015,SC,673975360,South Carolina,324,Petroleum and coal products manufacturing,3,183500000.0,4896006,4896006
2015,SD,12251536,South Dakota,324,Petroleum and coal products manufacturing,3,12100000.0,854663,854663
2015,TN,32218240,Tennessee,324,Petroleum and coal products manufacturing,3,1146400000.0,6595354,6595354
2015,TX,23927682716,Texas,324,Petroleum and coal products manufacturing,3,34871100000.0,27468531,27468531
2015,UT,74945884,Utah,324,Petroleum and coal products manufacturing,3,1118600000.0,2983626,2983626
2015,VA,230543998,Virginia,324,Petroleum and coal products manufacturing,3,314600000.0,8367303,8367303
2015,VT,573123726,Vermont,324,Petroleum and coal products manufacturing,3,25400000.0,625810,625810
2015,WA,1797376198,Washington,324,Petroleum and coal products manufacturing,3,3535300000.0,7167287,7167287
2015,WI,171934704,Wisconsin,324,Petroleum and coal products manufacturing,3,537700000.0,5762927,5762927
2015,WV,46854142,West Virginia,324,Petroleum and coal products manufacturing,3,417500000.0,1843332,1843332
2015,WY,90401642,Wyoming,324,Petroleum and coal products manufacturing,3,1027800000.0,586389,586389
2016,AK,1036221988,Alaska,324,Petroleum and coal products manufacturing,3,378900000.0,742575,742575
2016,AL,486883732,Alabama,324,Petroleum and coal products manufacturing,3,1011100000.0,4866824,4866824
2016,AR,7925980,Arkansas,324,Petroleum and coal products manufacturing,3,329800000.0,2991815,2991815
2016,AZ,10371366,Arizona,324,Petroleum and coal products manufacturing,3,88600000.0,6944767,6944767
2016,CA,7907045374,California,324,Petroleum and coal products manufacturing,3,9971900000.0,39149186,39149186
2016,CO,30377154,Colorado,324,Petroleum and coal products manufacturing,3,733400000.0,5543844,5543844
2016,CT,898922616,Connecticut,324,Petroleum and coal products manufacturing,3,159700000.0,3579830,3579830
2016,DE,774141434,Delaware,324,Petroleum and coal products manufacturing,3,293800000.0,949989,949989
2016,FL,4568467816,Florida,324,Petroleum and coal products manufacturing,3,795700000.0,20627237,20627237
2016,GA,470704522,Georgia,324,Petroleum and coal products manufacturing,3,448500000.0,10308442,10308442
2016,HI,552662618,Hawaii,324,Petroleum and coal products manufacturing,3,368600000.0,1428885,1428885
2016,IA,29857742,Iowa,324,Petroleum and coal products manufacturing,3,128900000.0,3133210,3133210
2016,ID,126658094,Idaho,324,Petroleum and coal products manufacturing,3,18900000.0,1684036,1684036
2016,IL,254646260,Illinois,324,Petroleum and coal products manufacturing,3,4079500000.0,12821709,12821709
2016,IN,196708964,Indiana,324,Petroleum and coal products manufacturing,3,2623600000.0,6637898,6637898
2016,KS,15616264,Kansas,324,Petroleum and coal products manufacturing,3,1530100000.0,2912977,2912977
2016,KY,54295110,Kentucky,324,Petroleum and coal products manufacturing,3,744200000.0,4440306,4440306
2016,LA,8698016014,Louisiana,324,Petroleum and coal products manufacturing,3,9553300000.0,4681346,4681346
2016,MA,2471835576,Massachusetts,324,Petroleum and coal products manufacturing,3,320800000.0,6827280,6827280
2016,MD,741287612,Maryland,324,Petroleum and coal products manufacturing,3,367000000.0,6007014,6007014
2016,ME,460712458,Maine,324,Petroleum and coal products manufacturing,3,79800000.0,1332348,1332348
2016,MI,486671384,Michigan,324,Petroleum and coal products manufacturing,3,726600000.0,9954117,9954117
2016,MN,98257700,Minnesota,324,Petroleum and coal products manufacturing,3,2013600000.0,5525360,5525360
2016,MO,74389868,Missouri,324,Petroleum and coal products manufacturing,3,420200000.0,6091384,6091384
2016,MS,414043840,Mississippi,324,Petroleum and coal products manufacturing,3,1307400000.0,2990595,2990595
2016,MT,20185620,Montana,324,Petroleum and coal products manufacturing,3,646100000.0,1042137,1042137
2016,NC,111858038,North Carolina,324,Petroleum and coal products manufacturing,3,255200000.0,10161802,10161802
2016,ND,104647560,North Dakota,324,Petroleum and coal products manufacturing,3,155900000.0,756114,756114
2016,NE,9346738,Nebraska,324,Petroleum and coal products manufacturing,3,5300000.0,1906483,1906483
2016,NH,6673562498,New Hampshire,324,Petroleum and coal products manufacturing,3,65400000.00000001,1343694,1343694
2016,NJ,17568901484,New Jersey,324,Petroleum and coal products manufacturing,3,2008600000.0,8873584,8873584
2016,NM,1747614,New Mexico,324,Petroleum and coal products manufacturing,3,520900000.0,2092555,2092555
2016,NV,26456220,Nevada,324,Petroleum and coal products manufacturing,3,80000000.0,2919555,2919555
2016,NY,1593698262,New York,324,Petroleum and coal products manufacturing,3,559100000.0,19636391,19636391
2016,OH,158069752,Ohio,324,Petroleum and coal products manufacturing,3,3702100000.0,11640060,11640060
2016,OK,24813262,Oklahoma,324,Petroleum and coal products manufacturing,3,1062000000.0,3928143,3928143
2016,OR,204646580,Oregon,324,Petroleum and coal products manufacturing,3,142500000.0,4093271,4093271
2016,PA,486231528,Pennsylvania,324,Petroleum and coal products manufacturing,3,3539000000.0,12788468,12788468
2016,RI,1447460080,Rhode Island,324,Petroleum and coal products manufacturing,3,27500000.0,1057816,1057816
2016,SC,368433408,South Carolina,324,Petroleum and coal products manufacturing,3,159800000.0,4963031,4963031
2016,SD,6610456,South Dakota,324,Petroleum and coal products manufacturing,3,8700000.0,863693,863693
2016,TN,33371632,Tennessee,324,Petroleum and coal products manufacturing,3,556200000.0,6651277,6651277
2016,TX,16039239694,Texas,324,Petroleum and coal products manufacturing,3,19556700000.0,27914064,27914064
2016,UT,64298820,Utah,324,Petroleum and coal products manufacturing,3,730900000.0,3044241,3044241
2016,VA,352579990,Virginia,324,Petroleum and coal products manufacturing,3,158700000.0,8417651,8417651
2016,VT,429262958,Vermont,324,Petroleum and coal products manufacturing,3,18400000.0,624366,624366
2016,WA,1626290798,Washington,324,Petroleum and coal products manufacturing,3,2500000000.0,7299961,7299961
2016,WI,176073170,Wisconsin,324,Petroleum and coal products manufacturing,3,368600000.0,5775170,5775170
2016,WV,44244638,West Virginia,324,Petroleum and coal products manufacturing,3,273100000.0,1832435,1832435
2016,WY,55041144,Wyoming,324,Petroleum and coal products manufacturing,3,435500000.0,585243,585243
2017,AK,1316520368,Alaska,324,Petroleum and coal products manufacturing,3,586300000.0,740983,740983
2017,AL,64640648,Alabama,324,Petroleum and coal products manufacturing,3,1244200000.0,4877989,4877989
2017,AR,12092510,Arkansas,324,Petroleum and coal products manufacturing,3,370600000.0,3003855,3003855
2017,AZ,11463932,Arizona,324,Petroleum and coal products manufacturing,3,91300000.0,7048088,7048088
2017,CA,10805054326,California,324,Petroleum and coal products manufacturing,3,15057600000.0,39337785,39337785
2017,CO,38567718,Colorado,324,Petroleum and coal products manufacturing,3,806300000.0,5617421,5617421
2017,CT,1341738592,Connecticut,324,Petroleum and coal products manufacturing,3,166000000.0,3575324,3575324
2017,DE,616041380,Delaware,324,Petroleum and coal products manufacturing,3,400500000.0,957942,957942
2017,FL,4066462068,Florida,324,Petroleum and coal products manufacturing,3,1293700000.0,20977089,20977089
2017,GA,711578806,Georgia,324,Petroleum and coal products manufacturing,3,515799999.99999994,10417031,10417031
2017,HI,704755528,Hawaii,324,Petroleum and coal products manufacturing,3,461000000.0,1425763,1425763
2017,IA,45186598,Iowa,324,Petroleum and coal products manufacturing,3,136100000.0,3143734,3143734
2017,ID,233170032,Idaho,324,Petroleum and coal products manufacturing,3,17300000.0,1719745,1719745
2017,IL,311297252,Illinois,324,Petroleum and coal products manufacturing,3,5458200000.0,12779893,12779893
2017,IN,222105100,Indiana,324,Petroleum and coal products manufacturing,3,3897300000.0,6662068,6662068
2017,KS,40604508,Kansas,324,Petroleum and coal products manufacturing,3,1972600000.0,2910892,2910892
2017,KY,58976530,Kentucky,324,Petroleum and coal products manufacturing,3,1224900000.0,4455590,4455590
2017,LA,11449059442,Louisiana,324,Petroleum and coal products manufacturing,3,16469599999.999998,4673673,4673673
2017,MA,2389619910,Massachusetts,324,Petroleum and coal products manufacturing,3,359900000.0,6863560,6863560
2017,MD,485161960,Maryland,324,Petroleum and coal products manufacturing,3,516700000.00000006,6028186,6028186
2017,ME,176121112,Maine,324,Petroleum and coal products manufacturing,3,86200000.0,1335743,1335743
2017,MI,550318084,Michigan,324,Petroleum and coal products manufacturing,3,1038599999.9999999,9976752,9976752
2017,MN,94566460,Minnesota,324,Petroleum and coal products manufacturing,3,2557500000.0,5569283,5569283
2017,MO,73745810,Missouri,324,Petroleum and coal products manufacturing,3,505200000.0,6111382,6111382
2017,MS,803790578,Mississippi,324,Petroleum and coal products manufacturing,3,1956600000.0,2990674,2990674
2017,MT,90286136,Montana,324,Petroleum and coal products manufacturing,3,1712800000.0,1053862,1053862
2017,NC,168391384,North Carolina,324,Petroleum and coal products manufacturing,3,219400000.0,10275758,10275758
2017,ND,88016940,North Dakota,324,Petroleum and coal products manufacturing,3,168900000.0,756755,756755
2017,NE,16150448,Nebraska,324,Petroleum and coal products manufacturing,3,6800000.0,1916998,1916998
2017,NH,8862859086,New Hampshire,324,Petroleum and coal products manufacturing,3,67600000.0,1350395,1350395
2017,NJ,18702619184,New Jersey,324,Petroleum and coal products manufacturing,3,2328900000.0,8888147,8888147
2017,NM,835116,New Mexico,324,Petroleum and coal products manufacturing,3,590800000.0,2092844,2092844
2017,NV,25559792,Nevada,324,Petroleum and coal products manufacturing,3,99400000.0,2972097,2972097
2017,NY,1722834286,New York,324,Petroleum and coal products manufacturing,3,542900000.0,19593849,19593849
2017,OH,150550462,Ohio,324,Petroleum and coal products manufacturing,3,4808300000.0,11665706,11665706
2017,OK,15638322,Oklahoma,324,Petroleum and coal products manufacturing,3,1618400000.0,3933602,3933602
2017,OR,214490532,Oregon,324,Petroleum and coal products manufacturing,3,190700000.0,4147294,4147294
2017,PA,759266728,Pennsylvania,324,Petroleum and coal products manufacturing,3,4512400000.0,12794679,12794679
2017,RI,2065085580,Rhode Island,324,Petroleum and coal products manufacturing,3,40300000.0,1056554,1056554
2017,SC,402821238,South Carolina,324,Petroleum and coal products manufacturing,3,228200000.0,5027102,5027102
2017,SD,5285428,South Dakota,324,Petroleum and coal products manufacturing,3,1800000.0,873732,873732
2017,TN,38214118,Tennessee,324,Petroleum and coal products manufacturing,3,1031400000.0000001,6714748,6714748
2017,TX,18380036218,Texas,324,Petroleum and coal products manufacturing,3,29152000000.0,28291024,28291024
2017,UT,61445500,Utah,324,Petroleum and coal products manufacturing,3,1263100000.0,3103540,3103540
2017,VA,189744188,Virginia,324,Petroleum and coal products manufacturing,3,135300000.0,8471011,8471011
2017,VT,518470320,Vermont,324,Petroleum and coal products manufacturing,3,17200000.0,625132,625132
2017,WA,1989748004,Washington,324,Petroleum and coal products manufacturing,3,3159800000.0,7427951,7427951
2017,WI,183782608,Wisconsin,324,Petroleum and coal products manufacturing,3,514799999.99999994,5793147,5793147
2017,WV,89430684,West Virginia,324,Petroleum and coal products manufacturing,3,327100000.0,1818683,1818683
2017,WY,20822518,Wyoming,324,Petroleum and coal products manufacturing,3,728700000.0,579994,579994
2018,AK,1954551476,Alaska,324,Petroleum and coal products manufacturing,3,333600000.0,736624,736624
2018,AL,126196992,Alabama,324,Petroleum and coal products manufacturing,3,1795700000.0,4891628,4891628
2018,AR,8490430,Arkansas,324,Petroleum and coal products manufacturing,3,564100000.0,3012161,3012161
2018,AZ,8667962,Arizona,324,Petroleum and coal products manufacturing,3,75400000.0,7164228,7164228
2018,CA,9546966110,California,324,Petroleum and coal products manufacturing,3,27866700000.0,39437463,39437463
2018,CO,49657624,Colorado,324,Petroleum and coal products manufacturing,3,902900000.0,5697155,5697155
2018,CT,1996665450,Connecticut,324,Petroleum and coal products manufacturing,3,202500000.0,3574561,3574561
2018,DE,888908222,Delaware,324,Petroleum and coal products manufacturing,3,628400000.0,966985,966985
2018,FL,5833061854,Florida,324,Petroleum and coal products manufacturing,3,1539400000.0,21254926,21254926
2018,GA,1004466764,Georgia,324,Petroleum and coal products manufacturing,3,367600000.0,10519389,10519389
2018,HI,767790260,Hawaii,324,Petroleum and coal products manufacturing,3,489300000.0,1423102,1423102
2018,IA,73229688,Iowa,324,Petroleum and coal products manufacturing,3,281600000.0,3149900,3149900
2018,ID,350436782,Idaho,324,Petroleum and coal products manufacturing,3,16900000.0,1752074,1752074
2018,IL,562587014,Illinois,324,Petroleum and coal products manufacturing,3,8452600000.0,12724685,12724685
2018,IN,231892858,Indiana,324,Petroleum and coal products manufacturing,3,5141900000.0,6698481,6698481
2018,KS,82901378,Kansas,324,Petroleum and coal products manufacturing,3,2860300000.0,2912748,2912748
2018,KY,64569362,Kentucky,324,Petroleum and coal products manufacturing,3,2035900000.0,4464273,4464273
2018,LA,14089005026,Louisiana,324,Petroleum and coal products manufacturing,3,19724200000.0,4664450,4664450
2018,MA,2804547386,Massachusetts,324,Petroleum and coal products manufacturing,3,286900000.0,6885720,6885720
2018,MD,643755990,Maryland,324,Petroleum and coal products manufacturing,3,735900000.0,6042153,6042153
2018,ME,725237002,Maine,324,Petroleum and coal products manufacturing,3,88700000.0,1340123,1340123
2018,MI,689622032,Michigan,324,Petroleum and coal products manufacturing,3,1253400000.0,9987286,9987286
2018,MN,124767870,Minnesota,324,Petroleum and coal products manufacturing,3,3861100000.0,5608762,5608762
2018,MO,70945188,Missouri,324,Petroleum and coal products manufacturing,3,550100000.0,6125986,6125986
2018,MS,2312231362,Mississippi,324,Petroleum and coal products manufacturing,3,2261800000.0,2982879,2982879
2018,MT,89886284,Montana,324,Petroleum and coal products manufacturing,3,2111600000.0,1061818,1061818
2018,NC,105273302,North Carolina,324,Petroleum and coal products manufacturing,3,186300000.0,10391358,10391358
2018,ND,103529086,North Dakota,324,Petroleum and coal products manufacturing,3,201700000.0,760062,760062
2018,NE,12769858,Nebraska,324,Petroleum and coal products manufacturing,3,10600000.0,1925512,1925512
2018,NH,9144091308,New Hampshire,324,Petroleum and coal products manufacturing,3,75000000.0,1355064,1355064
2018,NJ,27388732426,New Jersey,324,Petroleum and coal products manufacturing,3,6376000000.0,8891730,8891730
2018,NM,6160494,New Mexico,324,Petroleum and coal products manufacturing,3,599000000.0,2093754,2093754
2018,NV,47033072,Nevada,324,Petroleum and coal products manufacturing,3,106100000.0,3030725,3030725
2018,NY,2011897110,New York,324,Petroleum and coal products manufacturing,3,689300000.0,19544098,19544098
2018,OH,208481552,Ohio,324,Petroleum and coal products manufacturing,3,6960500000.0,11680892,11680892
2018,OK,8888762,Oklahoma,324,Petroleum and coal products manufacturing,3,2065699999.9999998,3943488,3943488
2018,OR,443129036,Oregon,324,Petroleum and coal products manufacturing,3,157800000.0,4183538,4183538
2018,PA,866706008,Pennsylvania,324,Petroleum and coal products manufacturing,3,2139100000.0,12809107,12809107
2018,RI,2255331828,Rhode Island,324,Petroleum and coal products manufacturing,3,52300000.0,1059338,1059338
2018,SC,832896644,South Carolina,324,Petroleum and coal products manufacturing,3,228000000.0,5091702,5091702
2018,SD,6295838,South Dakota,324,Petroleum and coal products manufacturing,3,3100000.0,879386,879386
2018,TN,97444140,Tennessee,324,Petroleum and coal products manufacturing,3,1102500000.0,6778180,6778180
2018,TX,24494777434,Texas,324,Petroleum and coal products manufacturing,3,40114100000.0,28624564,28624564
2018,UT,28362408,Utah,324,Petroleum and coal products manufacturing,3,2449200000.0,3155153,3155153
2018,VA,163026222,Virginia,324,Petroleum and coal products manufacturing,3,131400000.0,8510920,8510920
2018,VT,618607112,Vermont,324,Petroleum and coal products manufacturing,3,19800000.0,624802,624802
2018,WA,2733580200,Washington,324,Petroleum and coal products manufacturing,3,4337300000.0,7526793,7526793
2018,WI,670051260,Wisconsin,324,Petroleum and coal products manufacturing,3,209600000.0,5809319,5809319
2018,WV,95616188,West Virginia,324,Petroleum and coal products manufacturing,3,370200000.0,1805953,1805953
2018,WY,39513688,Wyoming,324,Petroleum and coal products manufacturing,3,1229900000.0,579054,579054
2019,AK,1894236888,Alaska,324,Petroleum and coal products manufacturing,3,385600000.0,733603,733603
2019,AL,122690382,Alabama,324,Petroleum and coal products manufacturing,3,1581000000.0,4907965,4907965
2019,AR,6827602,Arkansas,324,Petroleum and coal products manufacturing,3,439800000.0,3020985,3020985
2019,AZ,12915522,Arizona,324,Petroleum and coal products manufacturing,3,84100000.0,7291843,7291843
2019,CA,14022087090,California,324,Petroleum and coal products manufacturing,3,27663500000.0,39437610,39437610
2019,CO,72080394,Colorado,324,Petroleum and coal products manufacturing,3,930600000.0,5758486,5758486
2019,CT,2802714566,Connecticut,324,Petroleum and coal products manufacturing,3,156000000.0,3566022,3566022
2019,DE,762084012,Delaware,324,Petroleum and coal products manufacturing,3,728200000.0,976668,976668
2019,FL,6160666554,Florida,324,Petroleum and coal products manufacturing,3,1308200000.0,21492056,21492056
2019,GA,913231160,Georgia,324,Petroleum and coal products manufacturing,3,617400000.0,10628020,10628020
2019,HI,1524545448,Hawaii,324,Petroleum and coal products manufacturing,3,333700000.0,1415615,1415615
2019,IA,53880824,Iowa,324,Petroleum and coal products manufacturing,3,156800000.0,3159596,3159596
2019,ID,401297060,Idaho,324,Petroleum and coal products manufacturing,3,20000000.0,1789060,1789060
2019,IL,568613766,Illinois,324,Petroleum and coal products manufacturing,3,7581000000.0,12667017,12667017
2019,IN,217436356,Indiana,324,Petroleum and coal products manufacturing,3,4288399999.9999995,6731010,6731010
2019,KS,51449220,Kansas,324,Petroleum and coal products manufacturing,3,2633000000.0,2912635,2912635
2019,KY,73503218,Kentucky,324,Petroleum and coal products manufacturing,3,1988800000.0,4472345,4472345
2019,LA,12377029934,Louisiana,324,Petroleum and coal products manufacturing,3,16973900000.000002,4658285,4658285
2019,MA,5205440072,Massachusetts,324,Petroleum and coal products manufacturing,3,363000000.0,6894883,6894883
2019,MD,491733064,Maryland,324,Petroleum and coal products manufacturing,3,750600000.0,6054954,6054954
2019,ME,2334364162,Maine,324,Petroleum and coal products manufacturing,3,102400000.0,1345770,1345770
2019,MI,532044228,Michigan,324,Petroleum and coal products manufacturing,3,1273500000.0,9984795,9984795
2019,MN,117807728,Minnesota,324,Petroleum and coal products manufacturing,3,2711800000.0,5640053,5640053
2019,MO,125504372,Missouri,324,Petroleum and coal products manufacturing,3,526500000.0,6140475,6140475
2019,MS,2362585246,Mississippi,324,Petroleum and coal products manufacturing,3,2344100000.0,2978227,2978227
2019,MT,133775356,Montana,324,Petroleum and coal products manufacturing,3,1286300000.0,1070123,1070123
2019,NC,127219078,North Carolina,324,Petroleum and coal products manufacturing,3,108300000.0,10501384,10501384
2019,ND,149917134,North Dakota,324,Petroleum and coal products manufacturing,3,240400000.0,763724,763724
2019,NE,16038334,Nebraska,324,Petroleum and coal products manufacturing,3,10000000.0,1932571,1932571
2019,NH,4975263636,New Hampshire,324,Petroleum and coal products manufacturing,3,83300000.0,1360783,1360783
2019,NJ,26985042908,New Jersey,324,Petroleum and coal products manufacturing,3,6659200000.0,8891258,8891258
2019,NM,4885716,New Mexico,324,Petroleum and coal products manufacturing,3,968800000.0,2099634,2099634
2019,NV,22443340,Nevada,324,Petroleum and coal products manufacturing,3,104000000.0,3090771,3090771
2019,NY,2866127222,New York,324,Petroleum and coal products manufacturing,3,617900000.0,19463131,19463131
2019,OH,221387186,Ohio,324,Petroleum and coal products manufacturing,3,6620400000.0,11696507,11696507
2019,OK,20182540,Oklahoma,324,Petroleum and coal products manufacturing,3,2231100000.0,3960676,3960676
2019,OR,562665018,Oregon,324,Petroleum and coal products manufacturing,3,182700000.0,4216116,4216116
2019,PA,636534704,Pennsylvania,324,Petroleum and coal products manufacturing,3,2586900000.0,12798883,12798883
2019,RI,2460977906,Rhode Island,324,Petroleum and coal products manufacturing,3,60400000.0,1058158,1058158
2019,SC,830913160,South Carolina,324,Petroleum and coal products manufacturing,3,272800000.0,5157702,5157702
2019,SD,5515498,South Dakota,324,Petroleum and coal products manufacturing,3,3500000.0,887127,887127
2019,TN,79528140,Tennessee,324,Petroleum and coal products manufacturing,3,1053599999.9999999,6830325,6830325
2019,TX,21915372040,Texas,324,Petroleum and coal products manufacturing,3,35177200000.0,28986794,28986794
2019,UT,64975778,Utah,324,Petroleum and coal products manufacturing,3,2806800000.0,3203383,3203383
2019,VA,79943880,Virginia,324,Petroleum and coal products manufacturing,3,359900000.0,8556642,8556642
2019,VT,575053536,Vermont,324,Petroleum and coal products manufacturing,3,18300000.0,624046,624046
2019,WA,1674367158,Washington,324,Petroleum and coal products manufacturing,3,4028400000.0,7614024,7614024
2019,WI,427208842,Wisconsin,324,Petroleum and coal products manufacturing,3,181200000.0,5824581,5824581
2019,WV,105891648,West Virginia,324,Petroleum and coal products manufacturing,3,311100000.0,1795263,1795263
2019,WY,57102644,Wyoming,324,Petroleum and coal products manufacturing,3,1440500000.0,580116,580116
2020,AK,1374067762,Alaska,324,Petroleum and coal products manufacturing,3,299700000.0,732906,732906
2020,AL,216733432,Alabama,324,Petroleum and coal products manufacturing,3,827400000.0,5032962,5032962
2020,AR,10760694,Arkansas,324,Petroleum and coal products manufacturing,3,219800000.0,3014399,3014399
2020,AZ,11283612,Arizona,324,Petroleum and coal products manufacturing,3,84700000.0,7186647,7186647
2020,CA,7808757362,California,324,Petroleum and coal products manufacturing,3,6185200000.0,39527808,39527808
2020,CO,29026308,Colorado,324,Petroleum and coal products manufacturing,3,745200000.0,5786873,5786873
2020,CT,1802254496,Connecticut,324,Petroleum and coal products manufacturing,3,118700000.0,3579643,3579643
2020,DE,709433304,Delaware,324,Petroleum and coal products manufacturing,3,461500000.0,991890,991890
2020,FL,2678922198,Florida,324,Petroleum and coal products manufacturing,3,1065900000.0000001,21591325,21591325
2020,GA,526965474,Georgia,324,Petroleum and coal products manufacturing,3,428200000.0,10732595,10732595
2020,HI,652093870,Hawaii,324,Petroleum and coal products manufacturing,3,261500000.0,1451130,1451130
2020,IA,43928650,Iowa,324,Petroleum and coal products manufacturing,3,113900000.0,3191081,3191081
2020,ID,285702192,Idaho,324,Petroleum and coal products manufacturing,3,6900000.0,1849328,1849328
2020,IL,364913478,Illinois,324,Petroleum and coal products manufacturing,3,2670600000.0,12795348,12795348
2020,IN,185721676,Indiana,324,Petroleum and coal products manufacturing,3,1833600000.0,6790290,6790290
2020,KS,33757636,Kansas,324,Petroleum and coal products manufacturing,3,2246900000.0,2938274,2938274
2020,KY,55322732,Kentucky,324,Petroleum and coal products manufacturing,3,551900000.0,4508271,4508271
2020,LA,6848267736,Louisiana,324,Petroleum and coal products manufacturing,3,3939900000.0,4652145,4652145
2020,MA,3952204548,Massachusetts,324,Petroleum and coal products manufacturing,3,368200000.0,6985320,6985320
2020,MD,413684736,Maryland,324,Petroleum and coal products manufacturing,3,530200000.00000006,6178387,6178387
2020,ME,2908678632,Maine,324,Petroleum and coal products manufacturing,3,90600000.0,1364546,1364546
2020,MI,325846226,Michigan,324,Petroleum and coal products manufacturing,3,1049400000.0000001,10072294,10072294
2020,MN,120038994,Minnesota,324,Petroleum and coal products manufacturing,3,1547900000.0,5710562,5710562
2020,MO,49532268,Missouri,324,Petroleum and coal products manufacturing,3,388700000.0,6155074,6155074
2020,MS,1940730232,Mississippi,324,Petroleum and coal products manufacturing,3,2312700000.0,2958385,2958385
2020,MT,37161064,Montana,324,Petroleum and coal products manufacturing,3,620400000.0,1087156,1087156
2020,NC,135239852,North Carolina,324,Petroleum and coal products manufacturing,3,165800000.0,10450215,10450215
2020,ND,108124668,North Dakota,324,Petroleum and coal products manufacturing,3,211500000.0,779612,779612
2020,NE,53711152,Nebraska,324,Petroleum and coal products manufacturing,3,6800000.0,1963318,1963318
2020,NH,778068240,New Hampshire,324,Petroleum and coal products manufacturing,3,70900000.0,1378752,1378752
2020,NJ,14066756032,New Jersey,324,Petroleum and coal products manufacturing,3,2861700000.0,9270476,9270476
2020,NM,2839440,New Mexico,324,Petroleum and coal products manufacturing,3,387400000.0,2118446,2118446
2020,NV,16205064,Nevada,324,Petroleum and coal products manufacturing,3,92900000.0,3116851,3116851
2020,NY,1457929412,New York,324,Petroleum and coal products manufacturing,3,515200000.00000006,20122262,20122262
2020,OH,218464000,Ohio,324,Petroleum and coal products manufacturing,3,2556900000.0,11798534,11798534
2020,OK,18330434,Oklahoma,324,Petroleum and coal products manufacturing,3,669200000.0,3965243,3965243
2020,OR,292735296,Oregon,324,Petroleum and coal products manufacturing,3,152100000.0,4243544,4243544
2020,PA,359403842,Pennsylvania,324,Petroleum and coal products manufacturing,3,809000000.0,12995576,12995576
2020,RI,2044572568,Rhode Island,324,Petroleum and coal products manufacturing,3,48600000.0,1096487,1096487
2020,SC,488352398,South Carolina,324,Petroleum and coal products manufacturing,3,228300000.0,5131992,5131992
2020,SD,4161460,South Dakota,324,Petroleum and coal products manufacturing,3,2600000.0,887808,887808
2020,TN,53267822,Tennessee,324,Petroleum and coal products manufacturing,3,379500000.0,6927736,6927736
2020,TX,13809898356,Texas,324,Petroleum and coal products manufacturing,3,17255000000.0,29237895,29237895
2020,UT,64982374,Utah,324,Petroleum and coal products manufacturing,3,1089100000.0,3283970,3283970
2020,VA,144459054,Virginia,324,Petroleum and coal products manufacturing,3,277900000.0,8637303,8637303
2020,VT,381136962,Vermont,324,Petroleum and coal products manufacturing,3,14200000.0,642965,642965
2020,WA,673144840,Washington,324,Petroleum and coal products manufacturing,3,3682800000.0,7726812,7726812
2020,WI,262956238,Wisconsin,324,Petroleum and coal products manufacturing,3,160000000.0,5897371,5897371
